olympics_loc, year, event, gender, group, country, athlete_name, result
Tokyo,2020,400m Freestyle,Men,Swimming,USA,Smith,00:03:43.94
Tokyo,2020,400m Freestyle,Men,Swimming,GER,Muhlleitner,00:03:44.07
Tokyo,2020,400m Freestyle,Men,Swimming,AUT,Auboeck,00:03:44.07
Tokyo,2020,400m Freestyle,Men,Swimming,ITA,Detti,00:03:44.88
Tokyo,2020,400m Freestyle,Men,Swimming,AUS,Winnington,00:03:45.20
Tokyo,2020,400m Freestyle,Men,Swimming,USA,Mitchell,00:03:45.39
Tokyo,2020,400m Individual Medley,Men,Swimming,USA,Kalisz,00:04:09.42
Tokyo,2020,400m Individual Medley,Men,Swimming,USA,Litherland,00:04:10.28
Tokyo,2020,400m Individual Medley,Men,Swimming,AUS,Smith,00:04:10.38
Tokyo,2020,400m Individual Medley,Men,Swimming,HUN,Verraszto,00:04:10.59
Tokyo,2020,400m Individual Medley,Men,Swimming,GBR,Litchfield,00:04:10.59
Tokyo,2020,400m Individual Medley,Men,Swimming,FRA,Marchand,00:04:11.16
Tokyo,2020,400m Individual Medley,Men,Swimming,NZL,Clareburt,00:04:11.22
Tokyo,2020,400m Individual Medley,Men,Swimming,ITA,Razzetti,00:04:11.32
Tokyo,2020,50m Freestyle,Men,Swimming,USA,Dressel,00:00:21.07
Tokyo,2020,50m Freestyle,Men,Swimming,FRA,Manaudou,00:00:21.55
Tokyo,2020,50m Freestyle,Men,Swimming,BRA,Fratus,00:00:21.57
Tokyo,2020,50m Freestyle,Men,Swimming,USA,Andrew,00:00:21.60
Tokyo,2020,50m Freestyle,Men,Swimming,GBR,Proud,00:00:21.72
Tokyo,2020,50m Freestyle,Men,Swimming,GRE,Gkolomeev,00:00:21.72
Tokyo,2020,50m Freestyle,Men,Swimming,ITA,Zazzeri,00:00:21.78
Tokyo,2020,50m Freestyle,Men,Swimming,NED,De Boer,00:00:21.79
Tokyo,2020,800m Freestyle,Men,Swimming,USA,Finke,00:07:41.87
Tokyo,2020,800m Freestyle,Men,Swimming,ITA,Paltrinieri,00:07:42.11
Tokyo,2020,800m Freestyle,Men,Swimming,UKR,Romanchuk,00:07:42.33
Tokyo,2020,800m Freestyle,Men,Swimming,GER,Wellbrock,00:07:42.68
Tokyo,2020,800m Freestyle,Men,Swimming,AUS,Mcloughlin,00:07:45.00
Tokyo,2020,800m Freestyle,Men,Swimming,UKR,Frolov,00:07:45.11
Tokyo,2020,800m Freestyle,Men,Swimming,AUT,Auboeck,00:07:49.14
Tokyo,2020,800m Freestyle,Men,Swimming,BRA,Costa,00:07:53.31
Tokyo,2020,4x100m Mixed Medley Relay,NA,Swimming,GBR,,00:03:37.58
Tokyo,2020,4x100m Mixed Medley Relay,NA,Swimming,CHN,,00:03:38.86
Tokyo,2020,4x100m Mixed Medley Relay,NA,Swimming,AUS,,00:03:38.95
Tokyo,2020,4x100m Mixed Medley Relay,NA,Swimming,ITA,,00:03:39.28
Tokyo,2020,4x100m Mixed Medley Relay,NA,Swimming,USA,,00:03:40.58
Tokyo,2020,4x100m Mixed Medley Relay,NA,Swimming,NED,,00:03:41.25
Tokyo,2020,4x100m Mixed Medley Relay,NA,Swimming,ROC,,00:03:42.45
Tokyo,2020,4x100m Mixed Medley Relay,NA,Swimming,ISR,,00:03:44.77
Tokyo,2020,100m Backstroke,Women,Swimming,AUS,Mckeown,00:00:57.47
Tokyo,2020,100m Backstroke,Women,Swimming,CAN,Masse,00:00:57.72
Tokyo,2020,100m Backstroke,Women,Swimming,USA,Smith,00:00:58.05
Tokyo,2020,100m Backstroke,Women,Swimming,USA,White,00:00:58.43
Tokyo,2020,100m Backstroke,Women,Swimming,AUS,Seebohm,00:00:58.45
Tokyo,2020,100m Backstroke,Women,Swimming,GBR,Dawson,00:00:58.70
Tokyo,2020,100m Backstroke,Women,Swimming,NED,Toussaint,00:00:59.11
Tokyo,2020,100m Backstroke,Women,Swimming,ISR,Gorbenko,00:00:59.53
Tokyo,2020,100m Breaststroke,Women,Swimming,USA,Jacoby,00:01:04.95
Tokyo,2020,100m Breaststroke,Women,Swimming,RSA,Schoenmaker,00:01:05.22
Tokyo,2020,100m Breaststroke,Women,Swimming,USA,King,00:01:05.54
Tokyo,2020,100m Breaststroke,Women,Swimming,ROC,Chikunova,00:01:05.90
Tokyo,2020,100m Breaststroke,Women,Swimming,ROC,Efimova,00:01:06.02
Tokyo,2020,100m Breaststroke,Women,Swimming,SWE,Hansson,00:01:06.07
Tokyo,2020,100m Breaststroke,Women,Swimming,ITA,Carraro,00:01:06.19
Tokyo,2020,100m Breaststroke,Women,Swimming,IRL,Mc Sharry,00:01:06.94
Tokyo,2020,100m Butterfly,Women,Swimming,CAN,Mac Neil,00:00:55.59
Tokyo,2020,100m Butterfly,Women,Swimming,CHN,Yufei Zhang,00:00:55.64
Tokyo,2020,100m Butterfly,Women,Swimming,AUS,Mckeon,00:00:55.72
Tokyo,2020,100m Butterfly,Women,Swimming,USA,Huske,00:00:55.73
Tokyo,2020,100m Butterfly,Women,Swimming,SWE,Hansson,00:00:56.22
Tokyo,2020,100m Butterfly,Women,Swimming,FRA,Wattel,00:00:56.27
Tokyo,2020,100m Butterfly,Women,Swimming,SWE,Sjoestroem,00:00:56.91
Tokyo,2020,100m Butterfly,Women,Swimming,BLR,Shkurdai,00:00:57.05
Tokyo,2020,100m Freestyle,Women,Swimming,AUS,Mckeon,00:00:51.96
Tokyo,2020,100m Freestyle,Women,Swimming,HKG,Haughey,00:00:52.27
Tokyo,2020,100m Freestyle,Women,Swimming,AUS,Campbell,00:00:52.52
Tokyo,2020,100m Freestyle,Women,Swimming,CAN,Oleksiak,00:00:52.59
Tokyo,2020,100m Freestyle,Women,Swimming,SWE,Sjoestroem,00:00:52.68
Tokyo,2020,100m Freestyle,Women,Swimming,NED,Heemskerk,00:00:52.79
Tokyo,2020,100m Freestyle,Women,Swimming,USA,Weitzeil,00:00:53.23
Tokyo,2020,1500m Freestyle,Women,Swimming,USA,Ledecky,00:15:37.34
Tokyo,2020,1500m Freestyle,Women,Swimming,USA,Sullivan,00:15:41.41
Tokyo,2020,1500m Freestyle,Women,Swimming,GER,Kohler,00:15:42.91
Tokyo,2020,1500m Freestyle,Women,Swimming,CHN,Jianjiahe Wang,00:15:46.37
Tokyo,2020,1500m Freestyle,Women,Swimming,ITA,Quadarella,00:15:53.97
Tokyo,2020,1500m Freestyle,Women,Swimming,AUS,Melverton,00:16:00.36
Tokyo,2020,1500m Freestyle,Women,Swimming,ROC,Kirpichnikova,00:16:00.38
Tokyo,2020,1500m Freestyle,Women,Swimming,AUS,Gough,00:16:05.81
Tokyo,2020,200m Backstroke,Women,Swimming,AUS,Mckeown,00:02:04.68
Tokyo,2020,200m Backstroke,Women,Swimming,CAN,Masse,00:02:05.42
Tokyo,2020,200m Backstroke,Women,Swimming,AUS,Seebohm,00:02:06.17
Tokyo,2020,200m Backstroke,Women,Swimming,USA,White,00:02:06.39
Tokyo,2020,200m Backstroke,Women,Swimming,USA,Bacon,00:02:06.40
Tokyo,2020,200m Backstroke,Women,Swimming,CAN,Ruck,00:02:08.24
Tokyo,2020,200m Backstroke,Women,Swimming,CHN,Xuwei Peng,00:02:08.26
Tokyo,2020,200m Backstroke,Women,Swimming,CHN,Yaxin Liu,00:02:08.48
Tokyo,2020,200m Breaststroke,Women,Swimming,RSA,Schoenmaker,00:02:18.95
Tokyo,2020,200m Breaststroke,Women,Swimming,USA,King,00:02:19.92
Tokyo,2020,200m Breaststroke,Women,Swimming,USA,Lazor,00:02:20.84
Tokyo,2020,200m Breaststroke,Women,Swimming,ROC,Chikunova,00:02:20.88
Tokyo,2020,200m Breaststroke,Women,Swimming,RSA,Corbett,00:02:22.06
Tokyo,2020,200m Breaststroke,Women,Swimming,GBR,Renshaw,00:02:22.65
Tokyo,2020,200m Breaststroke,Women,Swimming,GBR,Wood,00:02:23.72
Tokyo,2020,200m Breaststroke,Women,Swimming,BEL,Lecluyse,00:02:24.57
Tokyo,2020,200m Butterfly,Women,Swimming,CHN,Yufei Zhang,00:02:03.86
Tokyo,2020,200m Butterfly,Women,Swimming,USA,Smith,00:02:05.30
Tokyo,2020,200m Butterfly,Women,Swimming,USA,Flickinger,00:02:05.65
Tokyo,2020,200m Butterfly,Women,Swimming,HUN,Kapas,00:02:06.53
Tokyo,2020,200m Butterfly,Women,Swimming,ROC,Chimrova,00:02:07.70
Tokyo,2020,200m Butterfly,Women,Swimming,CHN,Liyan Yu,00:02:07.85
Tokyo,2020,200m Butterfly,Women,Swimming,GBR,Thomas,00:02:07.90
Tokyo,2020,200m Butterfly,Women,Swimming,AUS,Throssell,00:02:09.48
Tokyo,2020,200m Freestyle,Women,Swimming,AUS,Titmus,00:01:53.50
Tokyo,2020,200m Freestyle,Women,Swimming,HKG,Haughey,00:01:53.92
Tokyo,2020,200m Freestyle,Women,Swimming,CAN,Oleksiak,00:01:54.70
Tokyo,2020,200m Freestyle,Women,Swimming,CHN,Junxuan Yang,00:01:55.01
Tokyo,2020,200m Freestyle,Women,Swimming,USA,Ledecky,00:01:55.21
Tokyo,2020,200m Freestyle,Women,Swimming,CZE,Seemanova,00:01:55.45
Tokyo,2020,200m Freestyle,Women,Swimming,ITA,Pellegrini,00:01:55.91
Tokyo,2020,200m Freestyle,Women,Swimming,AUS,Wilson,00:01:56.39
Tokyo,2020,200m Individual Medley,Women,Swimming,JPN,Yui Ohashi,00:02:08.52
Tokyo,2020,200m Individual Medley,Women,Swimming,USA,Walsh,00:02:08.65
Tokyo,2020,200m Individual Medley,Women,Swimming,GBR,Douglass,00:02:09.04
Tokyo,2020,200m Individual Medley,Women,Swimming,GBR,Wood,00:02:09.15
Tokyo,2020,200m Individual Medley,Women,Swimming,CHN,Yiting Yu,00:02:09.57
Tokyo,2020,200m Individual Medley,Women,Swimming,CAN,Pickrem,00:02:10.05
Tokyo,2020,200m Individual Medley,Women,Swimming,HUN,Hosszu,00:02:12.38
Tokyo,2020,200m Individual Medley,Women,Swimming,GBR,Wilson,00:02:12.86
Tokyo,2020,4x100m Freestyle Relay,Women,Swimming,AUS,,00:03:29.69
Tokyo,2020,4x100m Freestyle Relay,Women,Swimming,CAN,,00:03:32.78
Tokyo,2020,4x100m Freestyle Relay,Women,Swimming,USA,,00:03:32.81
Tokyo,2020,4x100m Freestyle Relay,Women,Swimming,NED,,00:03:33.70
Tokyo,2020,4x100m Freestyle Relay,Women,Swimming,GBR,,00:03:33.96
Tokyo,2020,4x100m Freestyle Relay,Women,Swimming,SWE,,00:03:34.69
Tokyo,2020,4x100m Freestyle Relay,Women,Swimming,CHN,,00:03:34.76
Tokyo,2020,4x100m Freestyle Relay,Women,Swimming,DEN,,00:03:35.70
Tokyo,2020,4x100m Medley Relay,Women,Swimming,AUS,,00:03:51.60
Tokyo,2020,4x100m Medley Relay,Women,Swimming,USA,,00:03:51.73
Tokyo,2020,4x100m Medley Relay,Women,Swimming,CAN,,00:03:52.60
Tokyo,2020,4x100m Medley Relay,Women,Swimming,CHN,,00:03:54.13
Tokyo,2020,4x100m Medley Relay,Women,Swimming,SWE,,00:03:54.27
Tokyo,2020,4x100m Medley Relay,Women,Swimming,ITA,,00:03:56.68
Tokyo,2020,4x100m Medley Relay,Women,Swimming,ROC,,00:03:56.93
Tokyo,2020,4x100m Medley Relay,Women,Swimming,JPN,,00:03:58.12
Tokyo,2020,4x200m Freestyle Relay,Women,Swimming,CHN,,00:07:40.33
Tokyo,2020,4x200m Freestyle Relay,Women,Swimming,USA,,00:07:40.73
Tokyo,2020,4x200m Freestyle Relay,Women,Swimming,AUS,,00:07:41.29
Tokyo,2020,4x200m Freestyle Relay,Women,Swimming,CAN,,00:07:43.77
Tokyo,2020,400m Freestyle,Women,Swimming,AUS,Titmus,00:03:56.69
Tokyo,2020,400m Freestyle,Women,Swimming,USA,Ledecky,00:03:57.36
Tokyo,2020,400m Freestyle,Women,Swimming,CHN,Bingjie Li,00:04:01.08
Tokyo,2020,400m Freestyle,Women,Swimming,CAN,Mcintosh,00:04:02.42
Tokyo,2020,400m Freestyle,Women,Swimming,CHN,Muhan Tang,00:04:04.10
Tokyo,2020,400m Individual Medley,Women,Swimming,JPN,Yui Ohashi,00:04:32.08
Tokyo,2020,400m Individual Medley,Women,Swimming,USA,Weyant,00:04:32.76
Tokyo,2020,400m Individual Medley,Women,Swimming,USA,Flickinger,00:04:34.90
Tokyo,2020,400m Individual Medley,Women,Swimming,ESP,Belmonte,00:04:35.13
Tokyo,2020,50m Freestyle,Women,Swimming,AUS,Mckeon,00:00:23.81
Tokyo,2020,50m Freestyle,Women,Swimming,SWE,Sjoestroem,00:00:24.07
Tokyo,2020,50m Freestyle,Women,Swimming,DEN,Blume,00:00:24.21
Tokyo,2020,50m Freestyle,Women,Swimming,DEN,Kromowidjojo,00:00:24.30
Tokyo,2020,800m Freestyle,Women,Swimming,USA,Ledecky,00:08:12.57
Tokyo,2020,800m Freestyle,Women,Swimming,AUS,Titmus,00:08:13.83
Tokyo,2020,800m Freestyle,Women,Swimming,ITA,Quadarella,00:08:18.35
Tokyo,2020,800m Freestyle,Women,Swimming,USA,Grimes,00:08:19.38
